run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note
20260923T092752Z,stage1_mlm,step,2026-09-23T14:09:22+00:00,16890.0,,29500,661023450,732899456,1.227784,1.771317,0.160342,1.388126,0.0004719864446839102,0.434449,21520.0,24260.0,0.039468,0.098071,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:11:12+00:00,16999.9,,29600,663130868,735266496,1.226272,1.769137,0.160258,1.38653,0.0004712174702241661,0.435043,19175.6,21537.9,0.035039,0.098108,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:12:19+00:00,17067.6,,29700,665270497,737637120,1.225274,1.767697,0.160309,1.385583,0.0004704357017118155,0.434071,31615.8,35029.1,0.056988,0.098106,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:14:16+00:00,17184.2,,29800,667385873,740004672,1.227701,1.771199,0.1603,1.388002,0.00046966109723330774,0.433362,18147.1,20310.4,0.033042,0.098133,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:15:36+00:00,17264.0,,29900,669483842,742371840,1.223766,1.765521,0.160302,1.384067,0.00046889023642251944,0.433965,26285.6,29658.4,0.04825,0.098183,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:16:58+00:00,17346.0,,30000,671584693,744740800,1.226219,1.76906,0.160348,1.386566,0.0004681168262517376,0.433914,25604.5,28872.1,0.046971,0.09823,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:18:57+00:00,17465.7,,30100,673691532,747107648,1.225838,1.768511,0.160269,1.386107,0.00046734210417431976,0.434459,17612.5,19786.1,0.032189,0.098267,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:20:08+00:00,17536.0,,30200,675792786,749475136,1.227691,1.771184,0.160265,1.387956,0.0004665661374344218,0.433171,29881.5,33667.6,0.054773,0.098312,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:21:25+00:00,17613.2,,30300,677908252,751842048,1.224206,1.766155,0.160269,1.384475,0.00046578331360686557,0.434848,27392.3,30648.1,0.04986,0.098337,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:22:31+00:00,17679.6,,30400,680024189,754210688,1.226708,1.769766,0.160242,1.38695,0.00046499951732296795,0.43491,31859.1,35664.0,0.058021,0.098363,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:23:33+00:00,17741.5,,30500,682122410,756578176,1.226333,1.769225,0.160277,1.38661,0.00046422005876550787,0.433813,33916.0,38268.4,0.062258,0.098411,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:25:18+00:00,17846.2,,30600,684235113,758945536,1.225114,1.767466,0.160333,1.385447,0.0004634328563312625,0.434306,20186.9,22620.1,0.0368,0.09844,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:26:49+00:00,17937.9,,30700,686333909,761308096,1.226324,1.769212,0.160284,1.386609,0.00046265024838330855,0.433665,22877.6,25752.7,0.041896,0.098481,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:28:08+00:00,18016.1,,30800,688440011,763675264,1.22307,1.764517,0.16025,1.38332,0.0004618650370148296,0.43528,26925.4,30263.0,0.049234,0.098517,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:29:53+00:00,18121.7,,30900,690467889,766054400,1.23011,1.774673,0.160281,1.39039,0.00046110628593698744,0.430964,19199.2,22524.8,0.036645,0.09867,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:31:20+00:00,18208.3,,31000,692448758,768423936,1.229324,1.773539,0.16026,1.389583,0.00046036220573502946,0.432314,22891.5,27383.1,0.044549,0.098871,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:32:53+00:00,18301.4,,31100,694417488,770788224,1.2306,1.77538,0.160259,1.390859,0.0004596231273445168,0.431356,21129.0,25374.3,0.041281,0.099081,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:34:38+00:00,18406.0,,31200,696432172,773153792,1.228204,1.771924,0.160245,1.38845,0.00045886442029767634,0.43154,19274.9,22631.8,0.036819,0.099232,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:36:03+00:00,18491.6,,31300,698439994,775517376,1.229952,1.774445,0.160235,1.390187,0.0004581101090589545,0.431855,23446.2,27600.6,0.044903,0.099388,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:37:37+00:00,18584.9,,31400,700450692,777885824,1.233257,1.779213,0.16027,1.393527,0.0004573499861596146,0.429941,21543.5,25376.6,0.041284,0.099546,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:39:11+00:00,18679.3,,31500,702460186,780250752,1.226991,1.770174,0.16024,1.387231,0.000456590249025218,0.432135,21302.7,25070.7,0.040787,0.099699,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:40:25+00:00,18753.3,,31600,704464513,782617856,1.226606,1.769619,0.160226,1.386833,0.00045583262301682155,0.431338,27088.8,31991.8,0.052046,0.099861,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:41:31+00:00,18819.2,,31700,706448617,784984128,1.227677,1.771163,0.160225,1.387902,0.0004550785231739291,0.43276,30095.0,35891.7,0.058391,0.100047,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:42:54+00:00,18902.5,,31800,708442559,787348224,1.232214,1.777709,0.160267,1.392481,0.0004543227123769385,0.430974,23921.8,28362.7,0.046142,0.100217,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:44:08+00:00,18976.4,,31900,710494668,789719168,1.227676,1.771163,0.160223,1.387899,0.0004535398399315244,0.4331,27776.7,32092.3,0.05221,0.10032,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:45:55+00:00,19083.7,,32000,712522131,792087552,1.226604,1.769616,0.160243,1.386847,0.00045276876420048267,0.4343,18907.0,22086.3,0.035931,0.10045,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:47:23+00:00,19171.2,,32100,714506152,794453120,1.229401,1.773651,0.160269,1.38967,0.00045201117853314437,0.431657,22661.0,27018.9,0.043956,0.100631,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:48:39+00:00,19247.3,,32200,716519060,796800832,1.228823,1.772816,0.160263,1.389086,0.0004512393461416081,0.431404,26461.6,30862.9,0.05021,0.100755,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:50:44+00:00,19371.9,,32300,718604022,799160256,1.228352,1.772137,0.160255,1.388607,0.0004504419203961668,0.431125,16729.0,18931.2,0.030799,0.100801,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:51:57+00:00,19445.8,,32400,720679623,801528640,1.221936,1.762881,0.160266,1.382202,0.00044964609924793387,0.436278,28075.6,32036.0,0.052118,0.100869,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:52:57+00:00,19505.9,,32500,722758316,803894720,1.221001,1.761532,0.160272,1.381273,0.00044884716732590687,0.435685,34633.2,39421.3,0.064133,0.100929,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:54:18+00:00,19586.7,,32600,724855130,806266112,1.224371,1.766394,0.160225,1.384596,0.00044803877955783316,0.434157,25949.9,29348.0,0.047745,0.100973,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:56:06+00:00,19694.1,,32700,726911882,808633472,1.220751,1.761171,0.160254,1.381005,0.00044724659971926144,0.436705,19135.1,22024.9,0.035832,0.101061,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:57:38+00:00,19786.8,,32800,729014175,811002240,1.224945,1.767222,0.160261,1.385205,0.00044643442327258663,0.434454,22676.9,25551.4,0.041569,0.101095,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T14:59:00+00:00,19868.5,,32900,731103857,813369088,1.226117,1.768913,0.160239,1.386356,0.0004456261763922767,0.433373,25595.2,28990.0,0.047163,0.101141,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:00:45+00:00,19973.6,,33000,733230326,815739520,1.225589,1.768151,0.160261,1.385849,0.00044480114248796895,0.434773,20236.0,22557.7,0.036698,0.101146,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:02:01+00:00,20049.4,,33100,735329334,818122112,1.22561,1.768181,0.160316,1.385926,0.00044398797954437364,0.433437,27690.2,31431.2,0.051134,0.101199,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:03:05+00:00,20113.6,,33200,737457023,820491328,1.224599,1.766723,0.160235,1.384834,0.00044316071052184156,0.43427,33130.0,36890.8,0.060016,0.101201,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:04:31+00:00,20199.6,,33300,739542988,822857792,1.224231,1.766192,0.160237,1.384468,0.000442348012733553,0.435648,24266.3,27529.3,0.044787,0.101251,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:05:55+00:00,20283.3,,33400,741665213,825226240,1.223804,1.765576,0.160223,1.384027,0.0004415219450854282,0.434627,25348.9,28289.9,0.046024,0.101258,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:07:34+00:00,20382.7,,33500,743755085,827593984,1.219721,1.759685,0.160311,1.380032,0.0004407039590000355,0.436692,21012.0,23805.7,0.038729,0.101304,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:08:49+00:00,20457.3,,33600,745847440,829962432,1.223071,1.764519,0.160333,1.383405,0.0004398874368273032,0.43632,28076.0,31780.7,0.051703,0.101348,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:10:06+00:00,20534.3,,33700,747935050,832332032,1.225215,1.767611,0.160224,1.385439,0.00043906835087457416,0.434145,27108.6,30770.4,0.050059,0.101398,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:11:31+00:00,20619.6,,33800,750071330,834702080,1.228907,1.772938,0.160301,1.389208,0.00043823219227063863,0.43011,25025.5,27764.0,0.045168,0.10139,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:12:45+00:00,20693.6,,33900,752317517,837083648,1.247459,1.799702,0.160346,1.407805,0.00043734975191694696,0.418664,30387.5,32219.0,0.052416,0.101264,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:14:16+00:00,20784.4,,34000,754556615,839464256,1.250391,1.803933,0.160328,1.410719,0.0004364687461834055,0.417218,24641.8,26199.2,0.042623,0.101145,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:15:33+00:00,20861.4,,34100,756791369,841840704,1.246541,1.798379,0.160279,1.40682,0.0004355883375437736,0.418985,29022.8,30863.0,0.05021,0.101028,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:17:03+00:00,20951.7,,34200,759021732,844217664,1.243205,1.793565,0.160362,1.403567,0.0004347085229746172,0.423024,24707.4,26331.4,0.042838,0.100917,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:18:36+00:00,21044.4,,34300,761247763,846595456,1.243845,1.794489,0.160311,1.404156,0.00043382867988317513,0.420673,24023.4,25661.2,0.041747,0.100813,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:19:38+00:00,21106.0,,34400,763481404,848974272,1.242379,1.792374,0.160384,1.402763,0.0004329452922878989,0.423394,36233.6,38588.6,0.062779,0.100701,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:20:39+00:00,21167.3,,34500,765701477,851351616,1.24158,1.791221,0.160295,1.401875,0.00043206520691449664,0.423687,36236.3,38803.3,0.063128,0.100605,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:22:04+00:00,21252.9,,34600,767951896,853739456,1.239241,1.787846,0.160346,1.399586,0.0004311720406874699,0.42416,26290.3,27895.7,0.045383,0.100484,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:23:35+00:00,21343.7,,34700,770176834,856117888,1.240393,1.789508,0.160322,1.400715,0.0004302872424934511,0.425621,24499.5,26189.7,0.042607,0.100385,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:24:51+00:00,21419.7,,34800,772407531,858497216,1.238801,1.787212,0.160379,1.399181,0.0004293999703729699,0.425892,29353.2,31309.0,0.050936,0.10028,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:26:25+00:00,21513.6,,34900,774641445,860877504,1.235723,1.782772,0.16038,1.396103,0.0004285092023829677,0.427927,23784.6,25343.1,0.04123,0.100172,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:27:38+00:00,21585.9,,35000,776881391,863259264,1.239012,1.787516,0.160321,1.399333,0.00042761520630626965,0.425888,30967.8,32928.5,0.05357,0.10006,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:29:15+00:00,21683.4,,35100,779112318,865636416,1.235688,1.782721,0.160419,1.396107,0.0004267233919446054,0.42699,22892.9,24393.4,0.039685,0.099954,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:30:24+00:00,21752.4,,35200,781332240,868015552,1.230124,1.774694,0.160511,1.390635,0.0004258345221851364,0.430454,32168.7,34475.9,0.056088,0.099864,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:32:10+00:00,21858.0,,35300,783553808,870395008,1.233051,1.778917,0.160477,1.393529,0.0004249449910295138,0.428297,21039.4,22534.6,0.036661,0.099772,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:33:44+00:00,21951.9,,35400,785779821,872772160,1.23365,1.77978,0.160339,1.393989,0.0004240513681815113,0.42977,23697.2,25306.2,0.04117,0.099674,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:34:46+00:00,22014.1,,35500,788027208,875153920,1.227156,1.770412,0.160459,1.387615,0.0004231485961046901,0.432207,36135.3,38295.8,0.062302,0.099556,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:36:22+00:00,22110.2,,35600,790225584,877538240,1.23155,1.776752,0.160371,1.391922,0.0004222632807371354,0.429462,22887.5,24823.4,0.040384,0.099497,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:37:26+00:00,22174.3,,35700,792458543,879916608,1.226988,1.770169,0.160379,1.387367,0.00042136396668697646,0.433648,34839.9,37108.6,0.060371,0.099394,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:38:37+00:00,22245.3,,35800,794693030,882295872,1.22762,1.771082,0.160418,1.388038,0.00042046313272611286,0.432604,31442.6,33479.8,0.054467,0.09929,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:40:02+00:00,22330.8,,35900,796904783,884670912,1.229008,1.773084,0.160441,1.389449,0.0004195692304587768,0.432236,25885.4,27796.4,0.045221,0.099208,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:41:17+00:00,22405.1,,36000,799138847,887049600,1.220995,1.761524,0.160485,1.38148,0.00041866519858867223,0.435745,30054.6,32000.2,0.05206,0.099105,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:42:40+00:00,22488.4,,36100,801378343,889427840,1.21843,1.757822,0.16043,1.37886,0.0004177595986341588,0.438864,26880.0,28545.3,0.046439,0.098996,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:44:08+00:00,22576.8,,36200,803611513,891786944,1.216983,1.755736,0.16046,1.377443,0.0004168542636386484,0.43974,25260.2,26684.7,0.043412,0.098875,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:45:25+00:00,22653.5,,36300,805816640,894163840,1.213916,1.751311,0.160476,1.374392,0.00041595902361623135,0.440666,28753.9,30993.7,0.050423,0.098804,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:46:58+00:00,22746.4,,36400,808043954,896551360,1.217228,1.756088,0.160463,1.37769,0.00041505307148263884,0.438374,23966.0,25689.8,0.041794,0.09872,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:48:02+00:00,22810.3,,36500,810249213,898928064,1.207913,1.74265,0.160487,1.3684,0.0004141558949061412,0.444491,34562.5,37249.5,0.0606,0.09865,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:49:42+00:00,22910.1,,36600,812449200,901301760,1.215441,1.753511,0.160363,1.375804,0.0004132591224292109,0.439966,22033.2,23772.9,0.038675,0.098582,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:50:41+00:00,22969.8,,36700,814667980,903672768,1.218701,1.758213,0.1604,1.379101,0.00041235644046505246,0.436636,37191.6,39743.2,0.064657,0.098492,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:51:48+00:00,23036.6,,36800,816907699,906052096,1.217822,1.756945,0.160502,1.378324,0.0004114416454077078,0.438711,33531.2,35621.3,0.057951,0.098388,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:52:47+00:00,23095.0,,36900,819105268,908426176,1.221596,1.762391,0.160381,1.381977,0.0004105439720995072,0.435998,37580.9,40599.4,0.06605,0.098325,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:53:45+00:00,23153.0,,37000,821288746,910784832,1.221659,1.762481,0.160389,1.382047,0.00040964966471903296,0.436505,37689.9,40713.7,0.066236,0.098263,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:55:03+00:00,23231.6,,37100,823492122,913162176,1.214889,1.752714,0.160455,1.375344,0.0004087475441085753,0.441818,28011.1,30222.8,0.049168,0.098197,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:56:10+00:00,23298.3,,37200,825690325,915535680,1.221982,1.762948,0.160355,1.382337,0.0004078464728825505,0.436445,32991.6,35622.6,0.057953,0.098134,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:57:46+00:00,23394.7,,37300,827897985,917913536,1.218207,1.757501,0.160438,1.378645,0.0004069408935867152,0.436924,22899.7,24665.1,0.040127,0.098065,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T15:58:56+00:00,23464.1,,37400,830086298,920306816,1.215123,1.753052,0.160409,1.375532,0.0004060412663943655,0.440782,31505.4,34456.4,0.056056,0.098033,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:00:26+00:00,23554.7,,37500,832261706,922678016,1.206382,1.740442,0.160535,1.366918,0.0004051447620054283,0.444355,24006.2,26166.8,0.04257,0.097993,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:01:32+00:00,23620.6,,37600,834481004,925053504,1.209483,1.744915,0.160374,1.369857,0.0004042336671803506,0.44262,33690.7,36061.8,0.058668,0.097911,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:02:57+00:00,23705.3,,37700,836670232,927428480,1.207802,1.74249,0.160414,1.368216,0.000403330928380586,0.444443,25851.5,28044.9,0.045625,0.09786,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:04:13+00:00,23781.5,,37800,838874217,929801728,1.206009,1.739904,0.160335,1.366344,0.00040242176400904144,0.446198,28939.3,31161.8,0.050696,0.097792,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:05:23+00:00,23851.0,,37900,841090596,932177408,1.212602,1.749415,0.160386,1.372989,0.0004015060222502726,0.441286,31883.4,34175.0,0.055598,0.097714,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:06:48+00:00,23936.1,,38000,843270834,934551808,1.21307,1.750091,0.160321,1.373391,0.000400604230027328,0.442432,25606.6,27887.0,0.045368,0.097674,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:07:53+00:00,24001.4,,38100,845443059,936927168,1.207,1.741333,0.160379,1.367378,0.000399706857332353,0.443822,33272.5,36383.9,0.059192,0.097643,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:08:52+00:00,24060.5,,38200,847645452,939309056,1.211577,1.747936,0.160356,1.371933,0.00039879440016070774,0.441703,37269.2,40306.6,0.065573,0.097586,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:09:56+00:00,24124.5,,38300,849832856,941684736,1.204949,1.738373,0.160384,1.365333,0.00039788820886137974,0.446302,34166.1,37106.8,0.060368,0.09754,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:10:56+00:00,24184.3,,38400,852021699,944060608,1.20241,1.734712,0.160465,1.362876,0.00039697984631700963,0.44744,36641.4,39772.3,0.064704,0.097493,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:11:56+00:00,24244.2,,38500,854216940,946441344,1.200649,1.73217,0.160444,1.361093,0.00039606963263133683,0.448484,36630.7,39726.0,0.064629,0.097443,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:13:02+00:00,24310.6,,38600,856407594,948815232,1.207972,1.742735,0.160408,1.36838,0.00039515852642802503,0.444251,33004.0,35764.6,0.058184,0.097393,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:14:18+00:00,24386.8,,38700,858603342,951190080,1.209309,1.744664,0.160386,1.369695,0.00039424581365321603,0.442393,28791.6,31140.1,0.050661,0.097338,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:15:44+00:00,24472.3,,38800,860803152,953564480,1.205411,1.73904,0.160349,1.36576,0.0003933299345059532,0.444472,25745.8,27789.1,0.045209,0.097279,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:16:44+00:00,24532.9,,38900,862819379,955930176,1.226382,1.769295,0.16028,1.386662,0.0003924882476371686,0.432678,33254.6,39018.5,0.063478,0.097403,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:18:03+00:00,24610.9,,39000,864772934,958293440,1.235618,1.78262,0.160265,1.395882,0.0003916737698926748,0.427745,25043.0,30295.1,0.049286,0.097591,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:19:12+00:00,24680.5,,39100,866756372,960657600,1.234646,1.781217,0.160266,1.394911,0.0003908462271347105,0.428395,28515.1,33988.6,0.055295,0.097747,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:20:17+00:00,24745.7,,39200,868716024,963021184,1.235438,1.78236,0.160234,1.395672,0.0003900295967459943,0.428218,30042.4,36234.9,0.058949,0.097926,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:21:43+00:00,24831.2,,39300,870688204,965384256,1.23508,1.781843,0.160257,1.395337,0.00038920398951954326,0.428025,23065.8,27637.6,0.044963,0.098092,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:22:39+00:00,24887.7,,39400,872676947,967749056,1.238677,1.787033,0.160282,1.398959,0.0003883724549070311,0.425603,35204.9,41861.9,0.068104,0.09824,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:23:55+00:00,24963.2,,39500,874662964,970112640,1.234431,1.780907,0.160285,1.394716,0.00038754229332715385,0.429379,26305.8,31306.8,0.050932,0.09839,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:25:06+00:00,25034.4,,39600,876614230,972476352,1.237854,1.785846,0.160247,1.398101,0.0003867261789997851,0.425978,27387.9,33177.0,0.053975,0.098575,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:26:01+00:00,25089.6,,39700,878580340,974847296,1.231262,1.776335,0.160227,1.391489,0.00038590073284005405,0.431793,35603.2,42934.1,0.069848,0.098751,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:27:06+00:00,25154.3,,39800,880567390,977207616,1.238215,1.786367,0.160245,1.39846,0.00038506765060142886,0.426907,30714.5,36484.3,0.059355,0.098894,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:28:02+00:00,25210.7,,39900,882544471,979571456,1.232732,1.778457,0.160217,1.392949,0.00038424014056874766,0.429918,35076.1,41937.7,0.068227,0.09905,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:29:00+00:00,25268.5,,40000,884503472,981935552,1.236684,1.784157,0.160227,1.39691,0.00038341468101782893,0.428,33878.4,40884.0,0.066513,0.099225,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:30:06+00:00,25334.0,,40100,886489675,984299968,1.234273,1.78068,0.160214,1.394487,0.00038258322808093097,0.428938,30328.6,36103.8,0.058736,0.09937,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:31:21+00:00,25409.2,,40200,888543566,986671680,1.228515,1.772372,0.160269,1.388784,0.00038172035137309745,0.431926,27323.6,31551.7,0.05133,0.099454,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:32:41+00:00,25489.7,,40300,890622065,989039168,1.223923,1.765748,0.160273,1.384196,0.0003808428579072275,0.435889,25802.0,29389.5,0.047813,0.099508,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:33:41+00:00,25549.6,,40400,892697573,991408448,1.220644,1.761018,0.160274,1.380919,0.00037997043692183734,0.438218,34668.9,39576.1,0.064385,0.099566,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:35:04+00:00,25632.4,,40500,894757454,993778112,1.222818,1.764153,0.160281,1.383098,0.00037910516792142185,0.435768,24894.6,28638.5,0.046591,0.099641,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:36:14+00:00,25702.5,,40600,896863705,996152896,1.224789,1.766997,0.160251,1.385039,0.0003782174421180237,0.435618,30025.5,33853.6,0.055075,0.099673,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:37:26+00:00,25774.1,,40700,898989926,998526912,1.22408,1.765974,0.160272,1.384352,0.0003773210298859865,0.435134,29711.9,33174.6,0.053971,0.099684,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:38:45+00:00,25853.1,,40800,901011293,1000893312,1.223822,1.765602,0.160261,1.384083,0.00037646833145857356,0.434554,25567.6,29931.9,0.048695,0.099793,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:39:48+00:00,25916.6,,40900,903091833,1003262016,1.219483,1.759342,0.160248,1.379731,0.0003755895667107588,0.438599,32782.8,37323.4,0.06072,0.099844,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:41:12+00:00,26000.0,,41000,905180604,1005628928,1.222335,1.763457,0.16026,1.382595,0.00037470753730253537,0.437235,25036.5,28370.4,0.046155,0.099886,23552,1,78.41,
20260923T092752Z,stage1_mlm,step,2026-09-23T16:42:16+00:00,26064.9,,41100,907233955,1007997952,1.221862,1.762774,0.160268,1.38213,0.0003738393538992656,0.436757,31658.4,36525.5,0.059422,0.099964,23552,1,78.41,
